uuid;name;duration;size;video_quality;stream_link
4d8dd427-99ed-4689-a2ee-be85f270c6ca;10s_REPETEUR_169_SKIP;10;3671301;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/4d8dd427-99ed-4689-a2ee-be85f270c6ca_10s-repeteur-169-skip.mp4
425e44ce-fce3-47b1-a6ff-3ba448e14cd5;10s_REPETEUR_169_SKIP - Source;10;3671301;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/425e44ce-fce3-47b1-a6ff-3ba448e14cd5_10s-repeteur-169-skip-source.mp4
2173d2b4-d074-4fa7-a994-8e2c452c355b;BOUYGUES_REPETEUR_15s_VF_16-9_WEB_ML_SKIP_SST;15;3732750;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/2173d2b4-d074-4fa7-a994-8e2c452c355b_bouygues-repeteur-15s-vf-16-9-web-ml-skip-sst-3.mp4
99f87259-b2a6-465e-899c-96b0e2eb1c9b;BOUYGUES_VACANCES_15S_VF_16-9_WEB_ML_SKIP_SST;15;3733287;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/99f87259-b2a6-465e-899c-96b0e2eb1c9b_bouygues-vacances-15s-vf-16-9-web-ml-skip-sst-3.mp4
76e975fa-145b-49b2-837b-edd07b58c46d;BOUYGUES_REPETEUR_15s_VF_16-9_WEB_ML_SST;15;3733633;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/76e975fa-145b-49b2-837b-edd07b58c46d_bouygues-repeteur-15s-vf-16-9-web-ml-sst-1.mp4
67e7894d-83d1-4ef8-8ba9-779cdd3f086c;BOUYGUES_VACANCES_15S_VF_16-9_WEB_ML_SST;15;3738411;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/67e7894d-83d1-4ef8-8ba9-779cdd3f086c_bouygues-vacances-15s-vf-16-9-web-ml-sst-1.mp4
4189d6f5-8054-4f96-89bc-e8545770c395;VOL_Film_TV_15s_TV_CTA_SST;15;3821267;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/4189d6f5-8054-4f96-89bc-e8545770c395_vol-film-tv-15s-tv-cta-sst.mp4
4387c0b3-64fb-4ebe-af43-a07dd208bd0c;phpOkXrfw;16;3824416;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/4387c0b3-64fb-4ebe-af43-a07dd208bd0c_phpokxrfw.mp4
3ea42954-5f74-4a08-a64e-fcd6e99d171a;BT_SLP_S3_PASCALE-MUSSARD_TEASER3_V2-avec-sous-titres-mp4-720p-LeFigaro;19;3876554;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/3ea42954-5f74-4a08-a64e-fcd6e99d171a_bt-slp-s3-pascale-mussard-teaser3-v2-avec-sous-titres-mp4-720p-lefigaro.mp4
35dfe87d-f4e9-44dd-89fe-10e2c6167ab9;BT_SLP_S3_PASCALE-MUSSARD_TEASER2_V2-avec-sous-titres-mp4-720p-LeFigaro;19;3878760;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/35dfe87d-f4e9-44dd-89fe-10e2c6167ab9_bt-slp-s3-pascale-mussard-teaser2-v2-avec-sous-titres-mp4-720p-lefigaro.mp4
81b97a57-f16f-4d1d-8a4b-48f4c8838c2e;La Poste   Lettre recommandeÌe en ligne - Ads;10;3896881;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/81b97a57-f16f-4d1d-8a4b-48f4c8838c2e_la-poste-lettre-recommandee-en-ligne-ads.mp4
314bb3d1-5abc-4b9c-83a5-1f969d12513b;Bruichladdich_WeAlsoMakeWhisky_30sec_2_FR_ML_V1;22;3918617;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/314bb3d1-5abc-4b9c-83a5-1f969d12513b_bruichladdich-wealsomakewhisky-30sec-2-fr-ml-v1.mp4
485c3fae-64b1-41a3-89bc-cddb3056999c;VOL_Services-Client_15s_VOL;15;3920818;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/485c3fae-64b1-41a3-89bc-cddb3056999c_vol-services-client-15s-vol.mp4
deb0c232-00d6-4129-999e-913540f5bf4f;CIC_PODCAST_BB_IA__Teaser 20s_16-9-mp4-720p-LeFigaro;19;3923540;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/deb0c232-00d6-4129-999e-913540f5bf4f_cic-podcast-bb-ia-teaser-20s-16-9-mp4-720p-lefigaro.mp4
7beb607a-bde6-46b3-b3c5-f5a36013ff64;BOUYGUES_MINIBOX_15s_VF_16-9_WEB_ML_SST;15;3929925;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/7beb607a-bde6-46b3-b3c5-f5a36013ff64_bouygues-minibox-15s-vf-16-9-web-ml-sst-1.mp4
bd1eacda-d83c-465d-b58d-477f668d0863;10s_Teletravail_169_SKIP - Source;10;3944339;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/bd1eacda-d83c-465d-b58d-477f668d0863_10s-teletravail-169-skip-source.mp4
7312271c-8734-469d-b5d7-381850e7e4da;phpbPZKN0;15;4033027;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/7312271c-8734-469d-b5d7-381850e7e4da_phpbpzkn0.mp4
7fa6e83e-6367-47c8-ab6c-a7a8f35be1db;H427_SP_CEGID_CPA_COURT2_FINAL_HD;30;4059153;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/7fa6e83e-6367-47c8-ab6c-a7a8f35be1db_h427-sp-cegid-cpa-court2-final-hd.mp4
fc06bea8-2c72-46db-9244-45ec7a8f70cc;BT_SLP_S3_PASCALE-MUSSARD_TEASER1_V2-avec-sous-titres-mp4-720p-LeFigaro;20;4107732;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/fc06bea8-2c72-46db-9244-45ec7a8f70cc_bt-slp-s3-pascale-mussard-teaser1-v2-avec-sous-titres-mp4-720p-lefigaro-1.mp4
b4b89ade-8230-4b60-9f47-7d0b4332da7e;CS_The_Island_V05_16x9_Multi_FR_10s_Legal_3;10;4146700;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/b4b89ade-8230-4b60-9f47-7d0b4332da7e_cs-the-island-v05-16x9-multi-fr-10s-legal-3-1.mp4
3c75e23a-527c-4e82-92d2-e73908d62fc5;phpryZyIe;10;4202155;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/3c75e23a-527c-4e82-92d2-e73908d62fc5_phpryzyie.mp4
34c6253a-3b59-4688-a6bc-234d56c9c24c;231008_BboxUltym_15sec_1920x1080_GS;15;4202368;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/34c6253a-3b59-4688-a6bc-234d56c9c24c_231008-bboxultym-15sec-1920x1080-gs-1.mp4
775c819f-6796-4bb2-b8ed-aa1afdcc2c95;Toucan Toco et l'excellence opeÌrationnelle   Dashboard actionnable aÌ€ destination des meÌtiers;33;4323610;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/775c819f-6796-4bb2-b8ed-aa1afdcc2c95_toucan-toco-et-lexcellence-operationnelle-dashboard-actionnable-a-destination-des-metiers.mp4
6b133073-9e14-4dec-b2bc-2935d802025e;TFOU_MAX_1080_4400kb_max (1);13;4403929;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-staging/6b133073-9e14-4dec-b2bc-2935d802025e_tfou-max-1080-4400kb-max-1.mp4
f8b0bb87-2651-49fb-87c8-c5af79254628;phpmwoFvo;15;4431779;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/f8b0bb87-2651-49fb-87c8-c5af79254628_phpmwofvo.mp4
11159d8f-91c1-4170-8b2b-64da2125a5df;HCM_Captify_Web Aesio Mutualisme 22S-1_1280x720;22;4597727;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/11159d8f-91c1-4170-8b2b-64da2125a5df_hcm-captify-web-aesio-mutualisme-22s-1-1280x720.mp4
b9e0428c-7256-428d-a284-4a699a12f94d;phptiMyO5;29;4615049;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/b9e0428c-7256-428d-a284-4a699a12f94d_phptimyo5.mp4
7a9634fb-1c19-4645-9b39-a347a0209422;Concert - 1630;15;4631422;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/7a9634fb-1c19-4645-9b39-a347a0209422_concert-1630.mp4
8ed41cce-62cd-4da7-b47c-086a71dc15d4;HCM_Captify_Tv Aesio Offre Perso 22S-1_1280x720;22;4631502;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/8ed41cce-62cd-4da7-b47c-086a71dc15d4_hcm-captify-tv-aesio-offre-perso-22s-1-1280x720.mp4
f5d99882-3312-482f-a662-612418f9dca8;USE CASE Num5 - 102ENGI_THE_IN_PROG_12_HB 2;12;4631921;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-staging/f5d99882-3312-482f-a662-612418f9dca8_use-case-num5-102engi-the-in-prog-12-hb-2.mp4
a863e1ec-f283-421d-8a75-8087a3f4bc8f;HermÃ¨s   Rouge HermÃ¨s- limited edition Spring-Summer 2022;15;4661693;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/a863e1ec-f283-421d-8a75-8087a3f4bc8f_hermes-rouge-hermes-limited-edition-spring-summer-2022.mp4
5c174c1f-15dd-4da2-b7f5-80fa9d0ba7e9;Video Standard apres upload YT;20;4707705;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/5c174c1f-15dd-4da2-b7f5-80fa9d0ba7e9_video-standard-apres-upload-yt.mp4
5973a31f-6f2d-49b6-ba94-b5760656d04f;HCM_Captify_Tv Aesio Le Chat 22S Numero Vert-1_1280x720;22;4776095;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/5973a31f-6f2d-49b6-ba94-b5760656d04f_hcm-captify-tv-aesio-le-chat-22s-numero-vert-1-1280x720.mp4
ef43543a-815d-4c01-bcfa-2962aea70949;Maif PreÌvoyance Deces 15- VOL nov 2022_220914;15;4783339;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/ef43543a-815d-4c01-bcfa-2962aea70949_maif-prevoyance-deces-15-vol-nov-2022-220914.mp4
d681180b-7776-46fd-95c7-feadcded8c7a;Maif PreÌvoyance Deces 15- VOL nov 2022_220914 (2);15;4783339;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/d681180b-7776-46fd-95c7-feadcded8c7a_maif-prevoyance-deces-15-vol-nov-2022-220914-2.mp4
5074f418-c9b3-4224-add8-d2c1befe88e3;HermÃ¨s   Terre dâ€™HermÃ¨s;30;4783695;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/5074f418-c9b3-4224-add8-d2c1befe88e3_hermes-terre-dhermes.mp4
954be429-a705-40f8-889d-ac5a710ac425;Qu'est-ce que la dataviz    Toucan Toco- solution de reporting;37;4800453;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/954be429-a705-40f8-889d-ac5a710ac425_quest-ce-que-la-dataviz-toucan-toco-solution-de-reporting.mp4
9ead9ab6-94b7-4314-b0f9-c2b1f1f2a98d;203HENK_THE_INOUT_PROG_12;12;4817404;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-staging/9ead9ab6-94b7-4314-b0f9-c2b1f1f2a98d_203henk-the-inout-prog-12.mp4
524736b4-9f5e-4fd9-8278-72a3bfa34096;20SEC-GamingFamille_VOL_skip_16-9_SRT;20;4848865;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/524736b4-9f5e-4fd9-8278-72a3bfa34096_20sec-gamingfamille-vol-skip-16-9-srt-4.mp4
686bf6e4-c7fc-4414-8629-5abafd770307;20SEC-StreamingVOD_VOL_skip_16-9_SRT;20;4852468;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/686bf6e4-c7fc-4414-8629-5abafd770307_20sec-streamingvod-vol-skip-16-9-srt-3.mp4
c36a6a2b-e7b4-46ce-beca-c007b9097fe1;MAIF_TEMPS_FORT_AUTO_TV_RSE_1920x1080_15s - Source;15;4924532;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/c36a6a2b-e7b4-46ce-beca-c007b9097fe1_maif-temps-fort-auto-tv-rse-1920x1080-15s-source.mp4
1d5c1346-4d9f-4d16-8d0f-34316be6a545;ILLIKO_MENEZ_ENQUETE_WEB11_ECRAN5_VOL;11;4962682;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/1d5c1346-4d9f-4d16-8d0f-34316be6a545_illiko-menez-enquete-web11-ecran5-vol.mp4
a2c614b7-795f-43fe-97bc-c0001fad4480;MAIF_TEMPS_FORT_AUTO_TV_GENERIQUE_1920x1080_15s - Source;15;4978643;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/a2c614b7-795f-43fe-97bc-c0001fad4480_maif-temps-fort-auto-tv-generique-1920x1080-15s-source.mp4
d1aa6ee0-dc7e-41c2-b1a6-2610f32604c1;Les super-hÃ©ros du recyclage de Paprec Group - Episode 4  ThÃ©otim;41;4990465;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/d1aa6ee0-dc7e-41c2-b1a6-2610f32604c1_les-super-heros-du-recyclage-de-paprec-group-episode-4-theotim.mp4
5d7f2306-457a-4c15-8e8a-67971ac9505f;Un'ondata d'amore e di novitÃ !;15;5038105;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/5d7f2306-457a-4c15-8e8a-67971ac9505f_unondata-damore-e-di-novita.mp4
07591d9e-ffba-4c53-9998-11c42612f63e;210531_CIC_airport_25sec_LeFigaro;25;5076031;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/07591d9e-ffba-4c53-9998-11c42612f63e_210531-cic-airport-25sec-lefigaro.mp4
15bfa1a5-8846-4397-97e7-7bd9145291e1;phpFeLsRv;55;5129685;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/15bfa1a5-8846-4397-97e7-7bd9145291e1_phpfelsrv.mp4
eb3fd0b9-b24a-4c39-80fe-1ca628c262eb;Deux frÃ¨res - Le canapÃ© (version longue);30;5133310;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/eb3fd0b9-b24a-4c39-80fe-1ca628c262eb_deux-freres-le-canape-version-longue.mp4
8bbe8602-5508-44e1-a1fa-d5db78519020;phpPW5kXm;32;5223186;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/8bbe8602-5508-44e1-a1fa-d5db78519020_phppw5kxm.mp4
221298fe-7e6b-4a58-a946-8fb24f348f97;20SEC-StreamingVOD_VOL_NONskip_16-9_SRT;20;5232938;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/221298fe-7e6b-4a58-a946-8fb24f348f97_20sec-streamingvod-vol-nonskip-16-9-srt.mp4
1bb6b361-f77d-401f-9b59-5433969f07d8;La Poste   Kit de deÌmeÌnagement Ads;10;5246106;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/1bb6b361-f77d-401f-9b59-5433969f07d8_la-poste-kit-de-demenagement-ads.mp4
45f201d6-06f1-4d58-b190-5e31758267c9;Kinder Bueno aime la Normandie;20;5262344;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/45f201d6-06f1-4d58-b190-5e31758267c9_kinder-bueno-aime-la-normandie.mp4
aa5a636e-e7d9-4bb9-8c6b-3f010cf1b71a;phpESdHdO;47;5345550;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/aa5a636e-e7d9-4bb9-8c6b-3f010cf1b71a_phpesdhdo.mp4
64d8e3f7-bfc1-44e5-bd8d-3ebd4aba41cc;ninja_-_83274 (720p);31;5353716;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/64d8e3f7-bfc1-44e5-bd8d-3ebd4aba41cc_ninja-83274-720p.mp4
29c8f26b-a87d-43d0-a990-fc95eb930fd1;Petit Bateau x Vanessa Schindler;33;5399413;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/29c8f26b-a87d-43d0-a990-fc95eb930fd1_petit-bateau-x-vanessa-schindler.mp4
0e856723-8055-4dfb-b929-a15ba325ed71;242-samsung_s22s22+_media_-_1280x720_2 (Original) V2;20;5570030;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/0e856723-8055-4dfb-b929-a15ba325ed71_242-samsung-s22s22-media-1280x720-2-original-v2.mp4
0c6e662c-2c7f-4b73-9608-eba376b288e4;Nature - 111508;18;5642057;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/0c6e662c-2c7f-4b73-9608-eba376b288e4_nature-111508.mp4
13f3d4e4-3b71-4113-9fdf-d47aa4034157;20SEC-GamingFamille_VOL_NONskip_16-9_SRT;20;5668861;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/13f3d4e4-3b71-4113-9fdf-d47aa4034157_20sec-gamingfamille-vol-nonskip-16-9-srt.mp4
888f7d90-fb2d-419a-9622-18d1c9562e27;phpspvEIg;26;5730139;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/888f7d90-fb2d-419a-9622-18d1c9562e27_phpspveig.mp4
a112ef92-12d7-48d9-8d8e-6eb21f97a518;Cat - 85464;20;5734133;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/a112ef92-12d7-48d9-8d8e-6eb21f97a518_cat-85464-1.mp4
dbf6d155-3ab1-44dc-945a-1e238de9c0a5;DAFLON_1000mg_18sec_TF1_PREROLL_1280x720_IPTV;18;5797755;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/dbf6d155-3ab1-44dc-945a-1e238de9c0a5_daflon-1000mg-18sec-tf1-preroll-1280x720-iptv.mp4
1e18ee3d-0c08-4c72-98bd-565f73b5da0a;BE_BLEU2022_1280x720_15s_Spotify_Sponsored_15s_EN;15;5854318;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/1e18ee3d-0c08-4c72-98bd-565f73b5da0a_be-bleu2022-1280x720-15s-spotify-sponsored-15s-en-1.mp4
fda5b388-2321-49a9-949d-4436a663330c;phpCQKSl7;40;5865831;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/fda5b388-2321-49a9-949d-4436a663330c_phpcqksl7.mp4
6bb0a731-3185-4493-bd86-f5bfb812e2a0;USE CASE Num5 - 102ENGI_THE_IN_PROG_12;12;5873038;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-staging/6bb0a731-3185-4493-bd86-f5bfb812e2a0_use-case-num5-102engi-the-in-prog-12.mp4
26b07eaf-f5c6-4cac-83a0-f6451c008f9c;FDJ_ALTICE_SMJG_PACKSHOT_TAG_130M_LOGO_JO_1280x720_15s_16-9;15;5897866;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/26b07eaf-f5c6-4cac-83a0-f6451c008f9c_fdj-altice-smjg-packshot-tag-130m-logo-jo-1280x720-15s-16-9-1.mp4
6921aff2-4f33-4823-aa4d-53d4f3080882;130835 (720p);25;5899656;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/6921aff2-4f33-4823-aa4d-53d4f3080882_130835-720p.mp4
bb936dc1-b905-4bac-837b-56d454d78e18;phpJ4OFKt;35;6045629;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/bb936dc1-b905-4bac-837b-56d454d78e18_phpj4ofkt.mp4
2156921c-42ce-4871-8059-5c0855f507f4;phpboqnjI;23;6157998;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/2156921c-42ce-4871-8059-5c0855f507f4_phpboqnji.mp4
3a8df6b9-bc9f-4519-bdc4-c65baeb319e9;CONSTRUCTIFS_EP11_EMY_HAIGNERE_30s_16x9_220530_SRT-mp4-720p-LeFigaro;30;6179327;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/3a8df6b9-bc9f-4519-bdc4-c65baeb319e9_constructifs-ep11-emy-haignere-30s-16x9-220530-srt-mp4-720p-lefigaro.mp4
52ced87f-a429-428d-8be4-88c593a581ed;Repoussez les limites en mode Wifissime - Orange - Source;30;6218813;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/52ced87f-a429-428d-8be4-88c593a581ed_repoussez-les-limites-en-mode-wifissime-orange-source.mp4
b42cef83-1273-4ab7-b603-f286f52dec90;in_read_1280x720;15;6290403;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/b42cef83-1273-4ab7-b603-f286f52dec90_in-read-1280x720.mp4
051b5b0f-0f3b-4b27-b8c0-bedcde3cee3e;TeaserFeelParisVSC3_1920x1080_AACAudio_6780.mp4 - Source;11;6324441;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/051b5b0f-0f3b-4b27-b8c0-bedcde3cee3e_teaserfeelparisvsc3-1920x1080-aacaudio-6780-mp4-source.mp4
ce061bda-ea3b-47eb-a69f-6234a0d12240;AnÃƒÂ©mones Des Bois - 112429;32;6368219;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/ce061bda-ea3b-47eb-a69f-6234a0d12240_ana-c-mones-des-bois-112429.mp4
d6c7cc11-cfb8-40a5-bce9-8f62f5825c0a;argiletz_10sec_v1;10;6371897;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-staging/d6c7cc11-cfb8-40a5-bce9-8f62f5825c0a_argiletz-10sec-v1.mp4
160dcf05-e51e-4bfa-a018-cd29f04a181d;anime_-_46447 (1080p);10;6383783;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/160dcf05-e51e-4bfa-a018-cd29f04a181d_anime-46447-1080p.mp4
ae665812-383a-4452-80a7-73bafd1de9be;LOTO_Packshot_11s_16-9_Pack_jaune;11;6532763;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/ae665812-383a-4452-80a7-73bafd1de9be_loto-packshot-11s-16-9-pack-jaune-1.mp4
3b4d916f-eace-4c8d-a4ec-245c3f8b3854;Papillon - 38947;13;6538412;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/3b4d916f-eace-4c8d-a4ec-245c3f8b3854_papillon-38947.mp4
be9addec-bff6-49d0-949e-ba9689ec94d8;LOTO_Packshot_11s_16-9_Pack_jaune_ST;11;6559795;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/be9addec-bff6-49d0-949e-ba9689ec94d8_loto-packshot-11s-16-9-pack-jaune-st.mp4
